season,week,celebrity_name,fan_vote_share,fan_vote_mean,fan_vote_std,cv,ci_low,ci_high,ci_width,judge_total,regime,eliminated_this_week,ballroom_partner,celebrity_industry,celebrity_homestate,Celebrity_Average_Popularity_Score,ballroom_partner_Average_Popularity_Score,celebrity_homecountry/region,celebrity_age_during_season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,bmi,dance_experience_score,social_media_popularity,google_search_volume
27,1,Evanna Lynch,0.0705908560881298,0.0696406106966101,0.0017764768070069,0.0255092077630713,0.0671730939432504,0.0721953930447125,0.0050222991014621,18.0,percent,False,Keo Motsepe,Actor/Actress,,2.805555555555556,2.805555555555556,Ireland,27,3rd Place,3,7.0,5.0,6.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,9.5,10.0,,10.0,9.5,9.5,,10.0,10.0,10.0,,,,,,,,,,23.8,2.8,0.0131363473177121,0.11648351648351649
27,1,Nancy McKeon,0.0764710365795696,0.0774614388662795,0.0020208401156393,0.0260883369224255,0.0748358320359681,0.0807654441239123,0.0059296120879441,19.5,percent,False,Valentin Chmerkovskiy,Actor/Actress,New York,0.0,0.0,United States,52,Eliminated Week 3,11,6.5,6.5,6.5,,7.0,6.5,7.0,,8.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,23.6,5.0,-4.181656054714796,0.2698901098901099
27,1,John Schneider,0.0705908560881296,0.0701085606331625,0.0024223118981587,0.0345508719089716,0.0658288858050169,0.0729755294977362,0.0071466436927192,18.0,percent,False,Emma Slater,Actor/Actress,New York,0.0,0.0,United States,58,Eliminated Week 7,8,7.0,5.0,6.0,,7.5,6.5,7.5,,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,6.0,7.0,6.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,21.8,3.6,-3.454105073337701,0.08835164835164834
27,1,Milo Manheim,0.0784305216667323,0.0794324177534008,0.0011290486350024,0.0142139527781668,0.0778900415591493,0.0808738930227557,0.0029838514636063,20.0,percent,False,Witney Carson,Actor/Actress,California,6.676923076923077,6.676923076923077,United States,17,2nd Place,2,7.0,6.0,7.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,9.0,8.0,10.0,,10.0,10.0,10.0,,10.0,9.0,10.0,,9.0,9.0,9.5,,10.0,10.0,10.0,,,,,,,,,,25.1,5.9,-0.2739741565183706,0.10945054945054944
27,1,Danelle Umstead,0.0705908560881298,0.0701811331128206,0.0013440374489929,0.0191509796063324,0.0683496541109954,0.0727405255712675,0.004390871460272,18.0,percent,False,Artem Chigvintsev,Athlete,New Mexico,12.541666666666666,12.541666666666666,United States,46,Eliminated Week 2,12,6.0,6.0,6.0,,6.5,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,21.1,0.0,-4.691970831510895,0.02065934065934066
27,1,Mary Lou Retton,0.0784305216667321,0.0784731247540091,0.0019273752341653,0.024560959439389,0.0751184133002017,0.080960282114316,0.0058418688141142,20.0,percent,False,Sasha Farber,Athlete,West Virginia,5.486111111111111,5.486111111111111,United States,50,Eliminated Week 6,9,6.5,7.0,6.5,,8.0,7.5,7.5,,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,8.0,8.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,22.3,0.6,-3.77504512132993,0.09802197802197803
27,1,DeMarcus Ware,0.0901943912822874,0.0899968301415064,0.0014394120255814,0.0159940302710457,0.0872402928905303,0.0920130765610569,0.0047727836705265,23.0,percent,False,Lindsay Arnold,Athlete,Alabama,7.784615384615384,7.784615384615384,United States,36,Eliminated Week 7,7,8.0,7.0,8.0,,8.0,7.5,8.0,,9.0,8.0,9.0,,7.0,7.0,8.0,,9.0,8.0,9.0,,8.0,9.0,9.0,,9.0,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,21.7,0.7,-3.310418425780616,0.10989010989010989
27,1,Nikki Glaser,0.0549068166903277,0.0555606382215942,0.0017401338007794,0.031319543052029,0.0525550661504178,0.0575123262068084,0.0049572600563906,17.5,percent,True,Gleb Savchenko,Comedian,Ohio,9.723076923076922,9.723076923076922,United States,34,Eliminated Week 1,13,6.0,5.5,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,21.8,1.7,-4.742406767857052,0.4083516483516484
27,1,Bobby Bones,0.0784305216604245,0.077807676300394,0.0008676427349404,0.0111511199947762,0.0759268449314843,0.0786606903066678,0.0027338453751834,20.0,percent,False,Sharna Burgess,Radio Personality,Arkansas,0.0,0.0,United States,38,1st Place,1,7.0,6.0,7.0,,7.0,6.0,6.5,,8.0,7.0,8.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,7.0,7.0,,9.0,8.5,9.0,,7.5,7.5,7.5,,9.0,9.0,9.0,,,,,,,,,,23.0,1.3,-1.6808966834333978,0.1630769230769231
27,1,Tinashe,0.0901943912822875,0.0901981977523265,0.0014829163660792,0.0164406429732794,0.0884020296943096,0.0928116606983472,0.0044096310040375,23.0,percent,False,Brandon Armstrong,Singer/Rapper,Kentucky,6.964912280701754,6.964912280701754,United States,25,Eliminated Week 4,10,8.0,7.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,8.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,25.6,8.6,-2.926272326949251,0.3006593406593407
27,1,Alexis Ren,0.0862684620104214,0.0863703612425661,0.0011991221561858,0.0138834912687022,0.0843585850711489,0.0879630707946129,0.0036044857234639,22.0,percent,False,Alan Bersten,Social Media Personality,California,5.846153846153846,5.846153846153846,United States,21,4th Place,4,7.0,7.5,7.5,,8.0,8.5,8.0,,9.0,8.0,9.0,,8.0,8.0,9.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,9.5,9.5,10.0,,9.5,9.5,9.5,,,,,,,,,,25.3,2.0,-1.9264446906315915,0.24483516483516485
27,1,Joe Amabile,0.0686323068864062,0.0696002809488023,0.0019212024042076,0.0276033713947341,0.0672732432142319,0.0730121125079161,0.0057388692936841,14.0,percent,False,Jenna Johnson,TV Personality,Illinois,11.291666666666666,11.291666666666666,United States,32,Eliminated Week 8,6,5.0,4.0,5.0,,5.5,6.0,6.0,,6.0,6.0,6.0,,5.0,5.0,5.0,,6.0,5.0,6.0,,8.0,7.0,7.0,,8.0,7.5,8.0,,8.0,7.5,7.5,,0.0,0.0,0.0,,,,,,,,,,26.5,3.2,-1.483775993911784,0.2725274725274725
27,2,Juan Pablo Di Pace,0.0928850737171629,0.0919437248525343,0.0015779265046743,0.0171618727347095,0.0894551585381611,0.09443938723462,0.0049842286964588,26.0,percent,False,Cheryl Burke,Actor/Actress,,5.490566037735849,5.490566037735849,Argentina,39,Eliminated Week 8,5,7.0,7.0,8.0,,9.0,8.0,9.0,,10.0,10.0,10.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,10.0,10.0,,9.5,9.0,9.5,,10.0,10.0,10.0,,0.0,0.0,0.0,,,,,,,,,,23.2,5.0,-1.7799686107434325,0.14065934065934063
27,2,Evanna Lynch,0.0793766440557918,0.078294546011275,0.0020097977124111,0.0256697026140455,0.0751403594296165,0.0807439070229001,0.0056035475932836,24.0,percent,False,Keo Motsepe,Actor/Actress,,2.805555555555556,2.805555555555556,Ireland,27,3rd Place,3,7.0,5.0,6.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,9.5,10.0,,10.0,9.5,9.5,,10.0,10.0,10.0,,,,,,,,,,23.8,2.8,-1.852076277208527,0.12000000000000001
27,2,Nancy McKeon,0.0792078467973157,0.0801664441171611,0.0016892886883916,0.0210722666696159,0.0781394583455754,0.0831759176668416,0.0050364593212662,20.5,percent,False,Valentin Chmerkovskiy,Actor/Actress,New York,0.0,0.0,United States,52,Eliminated Week 3,11,6.5,6.5,6.5,,7.0,6.5,7.0,,8.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,23.6,5.0,-3.2726523347801213,0.16835164835164837
27,2,John Schneider,0.0762929195726064,0.0757677971376153,0.0019633465933863,0.0259126788366351,0.072312690422109,0.0785954221582365,0.0062827317361275,21.5,percent,False,Emma Slater,Actor/Actress,New York,0.0,0.0,United States,58,Eliminated Week 7,8,7.0,5.0,6.0,,7.5,6.5,7.5,,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,6.0,7.0,6.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,21.8,3.6,6.709217567869585,0.11956043956043956
27,2,Milo Manheim,0.0873616885936815,0.0876559375609246,0.0012636208138832,0.0144156899012683,0.0858446863301147,0.0894938825424911,0.0036491962123763,26.0,percent,False,Witney Carson,Actor/Actress,California,6.676923076923077,6.676923076923077,United States,17,2nd Place,2,7.0,6.0,7.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,9.0,8.0,10.0,,10.0,10.0,10.0,,10.0,9.0,10.0,,9.0,9.0,9.5,,10.0,10.0,10.0,,,,,,,,,,25.1,5.9,-1.1497265449196197,0.15164835164835164
27,2,Danelle Umstead,0.069439023247081,0.0701708754264771,0.0018655248798531,0.0265854582619221,0.0675915704240769,0.0735013827183177,0.0059098122942407,18.5,percent,True,Artem Chigvintsev,Athlete,New Mexico,12.541666666666666,12.541666666666666,United States,46,Eliminated Week 2,12,6.0,6.0,6.0,,6.5,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,21.1,0.0,-4.019380047555735,0.026373626373626374
27,2,Mary Lou Retton,0.0836692748459869,0.0835572614607043,0.0015844774649086,0.0189627739972521,0.0805543557642607,0.0858323049950352,0.0052779492307745,23.0,percent,False,Sasha Farber,Athlete,West Virginia,5.486111111111111,5.486111111111111,United States,50,Eliminated Week 6,9,6.5,7.0,6.5,,8.0,7.5,7.5,,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,8.0,8.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,22.3,0.6,-2.8924830723530115,0.14681318681318684
27,2,DeMarcus Ware,0.0925802212867292,0.0926627798813026,0.0013144346978891,0.0141851420772492,0.0908551750128482,0.094815624184671,0.0039604491718228,23.5,percent,False,Lindsay Arnold,Athlete,Alabama,7.784615384615384,7.784615384615384,United States,36,Eliminated Week 7,7,8.0,7.0,8.0,,8.0,7.5,8.0,,9.0,8.0,9.0,,7.0,7.0,8.0,,9.0,8.0,9.0,,8.0,9.0,9.0,,9.0,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,21.7,0.7,-2.539381317203886,0.12835164835164836
27,2,Bobby Bones,0.0793558929723779,0.0793277149297742,0.0007028424003437,0.0088599854535821,0.0779912850688927,0.080220314712016,0.0022290296431232,19.5,percent,False,Sharna Burgess,Radio Personality,Arkansas,0.0,0.0,United States,38,1st Place,1,7.0,6.0,7.0,,7.0,6.0,6.5,,8.0,7.0,8.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,7.0,7.0,,9.0,8.5,9.0,,7.5,7.5,7.5,,9.0,9.0,9.0,,,,,,,,,,23.0,1.3,-0.8001046285704865,0.29494505494505496
27,2,Tinashe,0.0956558187602526,0.0958456625313703,0.0010704918638219,0.011168912974769,0.094194243828676,0.097722177197887,0.0035279333692109,26.0,percent,False,Brandon Armstrong,Singer/Rapper,Kentucky,6.964912280701754,6.964912280701754,United States,25,Eliminated Week 4,10,8.0,7.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,8.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,25.6,8.6,-3.4343770610246387,0.2698901098901099
27,2,Alexis Ren,0.0910397152329531,0.0911298877898595,0.0009568292917439,0.0104996210897391,0.0891749075109154,0.0920978129308491,0.0029229054199336,24.5,percent,False,Alan Bersten,Social Media Personality,California,5.846153846153846,5.846153846153846,United States,21,4th Place,4,7.0,7.5,7.5,,8.0,8.5,8.0,,9.0,8.0,9.0,,8.0,8.0,9.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,9.5,9.5,10.0,,9.5,9.5,9.5,,,,,,,,,,25.3,2.0,1.2063961666618035,0.2430769230769231
27,2,Joe Amabile,0.0731358809180606,0.0734773683010013,0.0016258774437832,0.022127594950364,0.07154439701993,0.0762905707180337,0.0047461736981037,17.5,percent,False,Jenna Johnson,TV Personality,Illinois,11.291666666666666,11.291666666666666,United States,32,Eliminated Week 8,6,5.0,4.0,5.0,,5.5,6.0,6.0,,6.0,6.0,6.0,,5.0,5.0,5.0,,6.0,5.0,6.0,,8.0,7.0,7.0,,8.0,7.5,8.0,,8.0,7.5,7.5,,0.0,0.0,0.0,,,,,,,,,,26.5,3.2,-1.7449600298245465,0.28923076923076924
27,3,Juan Pablo Di Pace,0.1034364223867663,0.1025586259575415,0.0016850046635995,0.0164296727639189,0.0997256554866846,0.1052738457489719,0.0055481902622873,30.0,percent,False,Cheryl Burke,Actor/Actress,,5.490566037735849,5.490566037735849,Argentina,39,Eliminated Week 8,5,7.0,7.0,8.0,,9.0,8.0,9.0,,10.0,10.0,10.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,10.0,10.0,,9.5,9.0,9.5,,10.0,10.0,10.0,,0.0,0.0,0.0,,,,,,,,,,23.2,5.0,-0.3477966162092845,0.20175824175824178
27,3,Evanna Lynch,0.090075142409577,0.0888074976477861,0.0023247669990752,0.0261775982957584,0.0855834869902576,0.0916974556157173,0.0061139686254597,27.0,percent,False,Keo Motsepe,Actor/Actress,,2.805555555555556,2.805555555555556,Ireland,27,3rd Place,3,7.0,5.0,6.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,9.5,10.0,,10.0,9.5,9.5,,10.0,10.0,10.0,,,,,,,,,,23.8,2.8,-1.0308658588793218,0.16395604395604396
27,3,Nancy McKeon,0.0717979483829007,0.0729046254711143,0.0018556428650334,0.0254530196546814,0.0707607559099595,0.0762865711479091,0.0055258152379495,22.0,percent,True,Valentin Chmerkovskiy,Actor/Actress,New York,0.0,0.0,United States,52,Eliminated Week 3,11,6.5,6.5,6.5,,7.0,6.5,7.0,,8.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,23.6,5.0,-3.400854240914744,0.23824175824175825
27,3,John Schneider,0.080493938688978,0.0802985188694658,0.0010931798776593,0.0136139482153636,0.0781366647001355,0.0814864809704454,0.0033498162703099,21.0,percent,False,Emma Slater,Actor/Actress,New York,0.0,0.0,United States,58,Eliminated Week 7,8,7.0,5.0,6.0,,7.5,6.5,7.5,,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,6.0,7.0,6.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,21.8,3.6,-2.446025168442945,0.14285714285714285
27,3,Milo Manheim,0.0957926230489582,0.0956004969137325,0.0010892949064771,0.0113942389594487,0.0940309840070207,0.0968995976812925,0.0028686136742717,27.0,percent,False,Witney Carson,Actor/Actress,California,6.676923076923077,6.676923076923077,United States,17,2nd Place,2,7.0,6.0,7.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,9.0,8.0,10.0,,10.0,10.0,10.0,,10.0,9.0,10.0,,9.0,9.0,9.5,,10.0,10.0,10.0,,,,,,,,,,25.1,5.9,-0.0948829462554399,0.11208791208791209
27,3,Mary Lou Retton,0.0894609757916676,0.0893733696532079,0.001534056814902,0.0171645851650736,0.0864080183295535,0.0914118375181914,0.0050038191886379,24.0,percent,False,Sasha Farber,Athlete,West Virginia,5.486111111111111,5.486111111111111,United States,50,Eliminated Week 6,9,6.5,7.0,6.5,,8.0,7.5,7.5,,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,8.0,8.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,22.3,0.6,-2.770084157485562,0.1643956043956044
27,3,DeMarcus Ware,0.0983039438160979,0.098684469062139,0.0011566466281308,0.0117206551256058,0.0972451767196834,0.1007145834631234,0.0034694067434399,26.0,percent,False,Lindsay Arnold,Athlete,Alabama,7.784615384615384,7.784615384615384,United States,36,Eliminated Week 7,7,8.0,7.0,8.0,,8.0,7.5,8.0,,9.0,8.0,9.0,,7.0,7.0,8.0,,9.0,8.0,9.0,,8.0,9.0,9.0,,9.0,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,21.7,0.7,-2.079244623711884,0.10813186813186812
27,3,Bobby Bones,0.0851444078571709,0.0851072220619026,0.0009282968664184,0.0109073806420716,0.0834894837600626,0.086623862272614,0.0031343785125513,23.0,percent,False,Sharna Burgess,Radio Personality,Arkansas,0.0,0.0,United States,38,1st Place,1,7.0,6.0,7.0,,7.0,6.0,6.5,,8.0,7.0,8.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,7.0,7.0,,9.0,8.5,9.0,,7.5,7.5,7.5,,9.0,9.0,9.0,,,,,,,,,,23.0,1.3,-0.2249156764751858,0.22769230769230772
27,3,Tinashe,0.1017365500906632,0.1021218623182294,0.0015183208016603,0.0148677351469463,0.099852125419195,0.1038966196067571,0.004044494187562,27.0,percent,False,Brandon Armstrong,Singer/Rapper,Kentucky,6.964912280701754,6.964912280701754,United States,25,Eliminated Week 4,10,8.0,7.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,8.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,25.6,8.6,-2.8259992994133345,0.41582417582417586
27,3,Alexis Ren,0.0971999515428428,0.0972733405886412,0.0010158435126805,0.0104431852194373,0.0957916386007109,0.0988995112292108,0.0031078726284999,26.0,percent,False,Alan Bersten,Social Media Personality,California,5.846153846153846,5.846153846153846,United States,21,4th Place,4,7.0,7.5,7.5,,8.0,8.5,8.0,,9.0,8.0,9.0,,8.0,8.0,9.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,9.5,9.5,10.0,,9.5,9.5,9.5,,,,,,,,,,25.3,2.0,-1.4803929149632626,0.1907692307692308
27,3,Joe Amabile,0.0865580959843768,0.087269971456239,0.0014359107970658,0.0164536641081157,0.0856446110029198,0.0897818106206453,0.0041371996177255,18.0,percent,False,Jenna Johnson,TV Personality,Illinois,11.291666666666666,11.291666666666666,United States,32,Eliminated Week 8,6,5.0,4.0,5.0,,5.5,6.0,6.0,,6.0,6.0,6.0,,5.0,5.0,5.0,,6.0,5.0,6.0,,8.0,7.0,7.0,,8.0,7.5,8.0,,8.0,7.5,7.5,,0.0,0.0,0.0,,,,,,,,,,26.5,3.2,-0.6552018774474057,0.283956043956044
27,4,Juan Pablo Di Pace,0.1087783504978479,0.108410897517008,0.0009414486350074,0.0086840774919304,0.1066058589009834,0.1096910360671731,0.0030851771661897,24.0,percent,False,Cheryl Burke,Actor/Actress,,5.490566037735849,5.490566037735849,Argentina,39,Eliminated Week 8,5,7.0,7.0,8.0,,9.0,8.0,9.0,,10.0,10.0,10.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,10.0,10.0,,9.5,9.0,9.5,,10.0,10.0,10.0,,0.0,0.0,0.0,,,,,,,,,,23.2,5.0,-1.3956116826550296,0.20923076923076925
27,4,Evanna Lynch,0.0991801744278635,0.0980042003267465,0.0023488082449211,0.0239664038591229,0.0946845933965564,0.1010117009634918,0.0063271075669354,24.0,percent,False,Keo Motsepe,Actor/Actress,,2.805555555555556,2.805555555555556,Ireland,27,3rd Place,3,7.0,5.0,6.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,9.5,10.0,,10.0,9.5,9.5,,10.0,10.0,10.0,,,,,,,,,,23.8,2.8,-0.4508866322362331,0.21450549450549453
27,4,John Schneider,0.0908448213679275,0.0916954287779795,0.0022003458836525,0.023996244011031,0.0893719765377535,0.0957700078889004,0.0063980313511469,21.0,percent,False,Emma Slater,Actor/Actress,New York,0.0,0.0,United States,58,Eliminated Week 7,8,7.0,5.0,6.0,,7.5,6.5,7.5,,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,6.0,7.0,6.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,21.8,3.6,-1.8972005714445237,0.12835164835164836
27,4,Milo Manheim,0.1104757265177477,0.1097267412302008,0.001720626128376,0.0156810100171139,0.1073826748963366,0.1119235386053374,0.0045408637090008,29.0,percent,False,Witney Carson,Actor/Actress,California,6.676923076923077,6.676923076923077,United States,17,2nd Place,2,7.0,6.0,7.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,9.0,8.0,10.0,,10.0,10.0,10.0,,10.0,9.0,10.0,,9.0,9.0,9.5,,10.0,10.0,10.0,,,,,,,,,,25.1,5.9,1.0614505789312605,0.10989010989010989
27,4,Mary Lou Retton,0.1016145165746404,0.1009136957422906,0.001495928872624,0.0148238438957217,0.0983144742896606,0.1029274928011564,0.0046130185114958,26.0,percent,False,Sasha Farber,Athlete,West Virginia,5.486111111111111,5.486111111111111,United States,50,Eliminated Week 6,9,6.5,7.0,6.5,,8.0,7.5,7.5,,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,8.0,8.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,22.3,0.6,-2.4585834186509343,0.17582417582417584
27,4,DeMarcus Ware,0.1022151554399517,0.1027725801461727,0.0013142688070647,0.0127881270003677,0.1011244448016842,0.1052093248813346,0.0040848800796503,22.0,percent,False,Lindsay Arnold,Athlete,Alabama,7.784615384615384,7.784615384615384,United States,36,Eliminated Week 7,7,8.0,7.0,8.0,,8.0,7.5,8.0,,9.0,8.0,9.0,,7.0,7.0,8.0,,9.0,8.0,9.0,,8.0,9.0,9.0,,9.0,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,21.7,0.7,-1.4142707638854983,0.1432967032967033
27,4,Bobby Bones,0.0951551661955136,0.0968388475783731,0.0025870801812092,0.0267153135947376,0.0938826713678838,0.1011928696644339,0.00731019829655,20.0,percent,False,Sharna Burgess,Radio Personality,Arkansas,0.0,0.0,United States,38,1st Place,1,7.0,6.0,7.0,,7.0,6.0,6.5,,8.0,7.0,8.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,7.0,7.0,,9.0,8.5,9.0,,7.5,7.5,7.5,,9.0,9.0,9.0,,,,,,,,,,23.0,1.3,0.821852226631691,0.33186813186813185
27,4,Tinashe,0.0692930972299964,0.0692133542339688,0.0024056010736337,0.0347563140127815,0.0656932650931044,0.0721410521821542,0.0064477870890497,26.0,percent,True,Brandon Armstrong,Singer/Rapper,Kentucky,6.964912280701754,6.964912280701754,United States,25,Eliminated Week 4,10,8.0,7.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,8.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,25.6,8.6,-2.4361877189281795,0.32879120879120877
27,4,Alexis Ren,0.1057361014150658,0.1057916245730154,0.000858142157952,0.0081116266189841,0.10446235066891,0.1071278584823457,0.0026655078134356,25.0,percent,False,Alan Bersten,Social Media Personality,California,5.846153846153846,5.846153846153846,United States,21,4th Place,4,7.0,7.5,7.5,,8.0,8.5,8.0,,9.0,8.0,9.0,,8.0,8.0,9.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,9.5,9.5,10.0,,9.5,9.5,9.5,,,,,,,,,,25.3,2.0,0.137587724980496,0.27296703296703295
27,4,Joe Amabile,0.1167068903334448,0.1166326298742442,0.0017639174875038,0.0151237049992424,0.1137686888657892,0.1192565664545469,0.0054878775887577,15.0,percent,False,Jenna Johnson,TV Personality,Illinois,11.291666666666666,11.291666666666666,United States,32,Eliminated Week 8,6,5.0,4.0,5.0,,5.5,6.0,6.0,,6.0,6.0,6.0,,5.0,5.0,5.0,,6.0,5.0,6.0,,8.0,7.0,7.0,,8.0,7.5,8.0,,8.0,7.5,7.5,,0.0,0.0,0.0,,,,,,,,,,26.5,3.2,-1.2713570384430044,0.33186813186813185
27,5,Juan Pablo Di Pace,0.1214616293725747,0.1209434534776851,0.0009789490041111,0.0080942703053518,0.1191422369362849,0.121976526325147,0.0028342893888621,29.0,percent,False,Cheryl Burke,Actor/Actress,,5.490566037735849,5.490566037735849,Argentina,39,Eliminated Week 8,5,7.0,7.0,8.0,,9.0,8.0,9.0,,10.0,10.0,10.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,10.0,10.0,,9.5,9.0,9.5,,10.0,10.0,10.0,,0.0,0.0,0.0,,,,,,,,,,23.2,5.0,-0.3308288222419375,0.22197802197802197
27,5,Evanna Lynch,0.1070789348144709,0.1059428166021435,0.0019159731724539,0.0180849748374081,0.1028726171321681,0.1079167777695668,0.0050441606373987,24.0,percent,False,Keo Motsepe,Actor/Actress,,2.805555555555556,2.805555555555556,Ireland,27,3rd Place,3,7.0,5.0,6.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,10.0,9.0,10.0,,10.0,9.5,10.0,,10.0,9.5,9.5,,10.0,10.0,10.0,,,,,,,,,,23.8,2.8,0.1062163896336079,0.24131868131868134
